date,ripple,xrp
2018-02-16 11:52:00,49,19
2018-02-16 12:00:00,58,5
2018-02-16 12:08:00,67,10
2018-02-16 12:16:00,56,24
2018-02-16 12:24:00,51,9
2018-02-16 12:32:00,37,9
2018-02-16 12:40:00,31,18
2018-02-16 12:48:00,40,4
2018-02-16 12:56:00,35,4
2018-02-16 13:04:00,70,9
2018-02-16 13:12:00,65,13
2018-02-16 13:20:00,43,9
2018-02-16 13:28:00,25,0
2018-02-16 13:36:00,21,13
2018-02-16 13:44:00,50,8
2018-02-16 13:52:00,41,4
2018-02-16 14:00:00,37,4
2018-02-16 14:08:00,49,8
2018-02-16 14:16:00,81,12
2018-02-16 14:24:00,33,24
2018-02-16 14:32:00,69,12
2018-02-16 14:40:00,60,0
2018-02-16 14:48:00,40,8
2018-02-16 14:56:00,44,12
2018-02-16 15:04:00,36,4
2018-02-16 15:12:00,64,16
2018-02-16 15:20:00,44,4
2018-02-16 15:28:00,64,12
2018-02-16 15:36:00,40,8
2018-02-16 15:44:00,48,0
2018-02-16 15:52:00,76,12
2018-02-16 16:00:00,52,12
2018-02-16 16:08:00,32,24
2018-02-16 16:16:00,72,20
2018-02-16 16:24:00,68,16
2018-02-16 16:32:00,48,16
2018-02-16 16:40:00,40,4
2018-02-16 16:48:00,64,36
2018-02-16 16:56:00,61,20
2018-02-16 17:04:00,45,8
2018-02-16 17:12:00,41,12
2018-02-16 17:20:00,54,4
2018-02-16 17:28:00,54,8
2018-02-16 17:36:00,96,17
2018-02-16 17:44:00,50,17
2018-02-16 17:52:00,59,8
2018-02-16 18:00:00,73,13
2018-02-16 18:08:00,47,17
2018-02-16 18:16:00,39,13
2018-02-16 18:24:00,35,4
2018-02-16 18:32:00,88,22
2018-02-16 18:40:00,48,18
2018-02-16 18:48:00,44,18
2018-02-16 18:56:00,76,0
2018-02-16 19:04:00,63,9
2018-02-16 19:12:00,36,5
2018-02-16 19:20:00,60,9
2018-02-16 19:28:00,41,5
2018-02-16 19:36:00,60,14
2018-02-16 19:44:00,74,28
2018-02-16 19:52:00,42,0
2018-02-16 20:00:00,52,9
2018-02-16 20:08:00,77,14
2018-02-16 20:16:00,39,5
2018-02-16 20:24:00,54,15
2018-02-16 20:32:00,64,0
2018-02-16 20:40:00,49,10
2018-02-16 20:48:00,84,35
2018-02-16 20:56:00,35,5
2018-02-16 21:04:00,20,20
2018-02-16 21:12:00,36,10
2018-02-16 21:20:00,31,0
2018-02-16 21:28:00,59,21
2018-02-16 21:36:00,81,16
2018-02-16 21:44:00,27,11
2018-02-16 21:52:00,28,11
2018-02-16 22:00:00,46,11
2018-02-16 22:08:00,58,12
2018-02-16 22:16:00,59,6
2018-02-16 22:24:00,42,6
2018-02-16 22:32:00,73,6
2018-02-16 22:40:00,49,6
2018-02-16 22:48:00,75,19
2018-02-16 22:56:00,45,13
2018-02-16 23:04:00,52,20
2018-02-16 23:12:00,53,13
2018-02-16 23:20:00,54,7
2018-02-16 23:28:00,27,0
2018-02-16 23:36:00,48,28
2018-02-16 23:44:00,55,21
2018-02-16 23:52:00,49,0
2018-02-17 00:00:00,78,7
2018-02-17 00:00:00,83,8
2018-02-17 00:08:00,76,30
2018-02-17 00:16:00,46,30
2018-02-17 00:24:00,39,31
2018-02-17 00:32:00,39,23
2018-02-17 00:40:00,47,23
2018-02-17 00:48:00,23,16
2018-02-17 00:56:00,39,0
2018-02-17 01:04:00,23,8
2018-02-17 01:12:00,39,0
2018-02-17 01:20:00,24,16
2018-02-17 01:28:00,24,0
2018-02-17 01:36:00,40,24
2018-02-17 01:44:00,71,16
2018-02-17 01:52:00,80,8
2018-02-17 02:00:00,40,8
2018-02-17 02:08:00,16,0
2018-02-17 02:16:00,48,8
2018-02-17 02:24:00,73,8
2018-02-17 02:32:00,32,24
2018-02-17 02:40:00,33,24
2018-02-17 02:48:00,41,24
2018-02-17 02:56:00,58,17
2018-02-17 03:04:00,41,25
2018-02-17 03:12:00,66,33
2018-02-17 03:20:00,25,17
2018-02-17 03:28:00,34,25
2018-02-17 03:36:00,42,17
2018-02-17 03:44:00,25,8
2018-02-17 03:52:00,51,26
2018-02-17 04:00:00,61,17
2018-02-17 04:08:00,35,26
2018-02-17 04:16:00,35,17
2018-02-17 04:24:00,44,44
2018-02-17 04:32:00,53,9
2018-02-17 04:40:00,63,0
2018-02-17 04:48:00,36,18
2018-02-17 04:56:00,72,27
2018-02-17 05:04:00,100,18
2018-02-17 05:12:00,53,9
2018-02-17 05:20:00,45,9
2018-02-17 05:28:00,27,0
2018-02-17 05:36:00,27,9
2018-02-17 05:44:00,53,27
2018-02-17 05:52:00,27,18
2018-02-17 06:00:00,35,18
2018-02-17 06:08:00,79,0
2018-02-17 06:16:00,26,0
2018-02-17 06:24:00,34,9
2018-02-17 06:32:00,34,0
2018-02-17 06:40:00,42,34
2018-02-17 06:48:00,67,0
2018-02-17 06:56:00,41,0
2018-02-17 07:04:00,33,8
2018-02-17 07:12:00,24,8
2018-02-17 07:20:00,40,8
2018-02-17 07:28:00,63,8
2018-02-17 07:36:00,62,23
2018-02-17 07:44:00,23,0
2018-02-17 07:52:00,38,8
2018-02-17 08:00:00,58,14
2018-02-17 08:08:00,44,0
2018-02-17 08:16:00,51,7
2018-02-17 08:24:00,87,7
2018-02-17 08:32:00,14,7
2018-02-17 08:40:00,28,14
2018-02-17 08:48:00,49,7
2018-02-17 08:56:00,56,14
2018-02-17 09:04:00,49,14
2018-02-17 09:12:00,27,0
2018-02-17 09:20:00,34,14
2018-02-17 09:28:00,27,7
2018-02-17 09:36:00,34,7
2018-02-17 09:44:00,60,0
2018-02-17 09:52:00,20,27
2018-02-17 10:00:00,33,7
2018-02-17 10:08:00,40,13
2018-02-17 10:16:00,46,7
2018-02-17 10:24:00,33,0
2018-02-17 10:32:00,52,32
2018-02-17 10:40:00,44,0
2018-02-17 10:48:00,45,6
2018-02-17 10:56:00,57,0
2018-02-17 11:04:00,31,19
2018-02-17 11:12:00,50,0
2018-02-17 11:20:00,50,25
2018-02-17 11:28:00,37,12
2018-02-17 11:36:00,25,0
2018-02-17 11:44:00,18,6
2018-02-17 11:52:00,35,0
2018-02-17 12:00:00,12,0
2018-02-17 12:08:00,18,6
2018-02-17 12:16:00,41,12
2018-02-17 12:24:00,23,17
2018-02-17 12:32:00,39,11
2018-02-17 12:40:00,39,6
2018-02-17 12:48:00,71,5
2018-02-17 12:56:00,55,27
2018-02-17 13:04:00,44,16
2018-02-17 13:12:00,76,0
2018-02-17 13:20:00,43,0
2018-02-17 13:28:00,26,16
2018-02-17 13:36:00,36,5
2018-02-17 13:44:00,31,5
2018-02-17 13:52:00,46,21
2018-02-17 14:00:00,36,10
2018-02-17 14:08:00,36,0
2018-02-17 14:16:00,30,0
2018-02-17 14:24:00,45,10
2018-02-17 14:32:00,49,10
2018-02-17 14:40:00,34,10
2018-02-17 14:48:00,63,15
2018-02-17 14:56:00,29,5
2018-02-17 15:04:00,73,10
2018-02-17 15:12:00,29,29
2018-02-17 15:20:00,34,14
2018-02-17 15:28:00,29,5
2018-02-17 15:36:00,38,24
2018-02-17 15:44:00,47,5
2018-02-17 15:52:00,42,0
2018-02-17 16:00:00,61,14
2018-02-17 16:08:00,47,23
2018-02-17 16:16:00,75,5
2018-02-17 16:24:00,65,28
2018-02-17 16:32:00,56,28
2018-02-17 16:40:00,38,5
2018-02-17 16:48:00,33,19
2018-02-17 16:56:00,38,14
2018-02-17 17:04:00,42,14
2018-02-17 17:12:00,62,9
2018-02-17 17:20:00,19,0
2018-02-17 17:28:00,57,10
2018-02-17 17:36:00,29,14
2018-02-17 17:44:00,63,15
2018-02-17 17:52:00,58,19
2018-02-17 18:00:00,59,10
2018-02-17 18:08:00,25,5
2018-02-17 18:16:00,35,15
2018-02-17 18:24:00,40,0
2018-02-17 18:32:00,35,0
2018-02-17 18:40:00,20,5
2018-02-17 18:48:00,25,5
2018-02-17 18:56:00,26,10
2018-02-17 19:04:00,36,10
2018-02-17 19:12:00,57,0
2018-02-17 19:20:00,42,10
2018-02-17 19:28:00,42,10
2018-02-17 19:36:00,37,16
2018-02-17 19:44:00,32,5
2018-02-17 19:52:00,43,5
2018-02-17 20:00:00,44,16
2018-02-17 20:08:00,22,27
2018-02-17 20:16:00,55,6
2018-02-17 20:24:00,45,22
2018-02-17 20:32:00,39,0
2018-02-17 20:40:00,62,6
2018-02-17 20:48:00,22,11
2018-02-17 20:56:00,52,6
2018-02-17 21:04:00,47,17
2018-02-17 21:12:00,53,12
2018-02-17 21:20:00,24,6
2018-02-17 21:28:00,30,0
2018-02-17 21:36:00,24,6
2018-02-17 21:44:00,61,24
2018-02-17 21:52:00,44,19
2018-02-17 22:00:00,38,13
2018-02-17 22:08:00,45,6
2018-02-17 22:16:00,72,13
2018-02-17 22:24:00,60,7
2018-02-17 22:32:00,54,13
2018-02-17 22:40:00,55,7
2018-02-17 22:48:00,62,14
2018-02-17 22:56:00,56,21
2018-02-17 23:04:00,36,7
2018-02-17 23:12:00,57,29
2018-02-17 23:20:00,58,0
2018-02-17 23:28:00,22,7
2018-02-17 23:36:00,60,0
2018-02-17 23:44:00,53,8
2018-02-17 23:52:00,46,0
2018-02-18 00:00:00,46,0
2018-02-18 00:00:00,52,0
2018-02-18 00:08:00,52,9
2018-02-18 00:16:00,62,27
2018-02-18 00:24:00,71,18
2018-02-18 00:32:00,63,18
2018-02-18 00:40:00,27,0
2018-02-18 00:48:00,36,9
2018-02-18 00:56:00,53,18
2018-02-18 01:04:00,63,18
2018-02-18 01:12:00,91,9
2018-02-18 01:20:00,72,9
2018-02-18 01:28:00,27,18
2018-02-18 01:36:00,45,18
2018-02-18 01:44:00,27,18
2018-02-18 01:52:00,55,18
2018-02-18 02:00:00,100,18
2018-02-18 02:08:00,18,36
2018-02-18 02:16:00,27,9
2018-02-18 02:24:00,45,0
2018-02-18 02:32:00,27,9
2018-02-18 02:40:00,74,9
2018-02-18 02:48:00,47,19
2018-02-18 02:56:00,56,9
2018-02-18 03:04:00,19,19
2018-02-18 03:12:00,9,19
2018-02-18 03:20:00,75,0
2018-02-18 03:28:00,48,10
2018-02-18 03:36:00,38,29
2018-02-18 03:44:00,10,19
2018-02-18 03:52:00,48,29
2018-02-18 04:00:00,39,19
2018-02-18 04:08:00,20,0
2018-02-18 04:16:00,49,0
2018-02-18 04:24:00,20,30
2018-02-18 04:32:00,40,30
2018-02-18 04:40:00,0,10
2018-02-18 04:48:00,50,20
2018-02-18 04:56:00,20,20
2018-02-18 05:04:00,71,0
2018-02-18 05:12:00,82,31
2018-02-18 05:20:00,82,21
2018-02-18 05:28:00,51,10
2018-02-18 05:36:00,31,0
2018-02-18 05:44:00,51,10
2018-02-18 05:52:00,51,20
2018-02-18 06:00:00,0,10
2018-02-18 06:08:00,30,10
2018-02-18 06:16:00,30,0
2018-02-18 06:24:00,20,30
2018-02-18 06:32:00,59,0
2018-02-18 06:40:00,20,0
2018-02-18 06:48:00,39,10
2018-02-18 06:56:00,10,0
2018-02-18 07:04:00,66,28
2018-02-18 07:12:00,56,19
2018-02-18 07:20:00,37,0
2018-02-18 07:28:00,54,18
2018-02-18 07:36:00,54,18
2018-02-18 07:44:00,62,0
2018-02-18 07:52:00,60,17
2018-02-18 08:00:00,42,17
2018-02-18 08:08:00,34,8
2018-02-18 08:16:00,42,8
2018-02-18 08:24:00,33,16
2018-02-18 08:32:00,49,16
2018-02-18 08:40:00,81,8
2018-02-18 08:48:00,32,0
2018-02-18 08:56:00,40,16
2018-02-18 09:04:00,55,24
2018-02-18 09:12:00,62,0
2018-02-18 09:20:00,38,15
2018-02-18 09:28:00,30,38
2018-02-18 09:36:00,23,0
2018-02-18 09:44:00,83,0
2018-02-18 09:52:00,15,8
2018-02-18 10:00:00,52,15
2018-02-18 10:08:00,15,15
2018-02-18 10:16:00,74,0
2018-02-18 10:24:00,29,7
2018-02-18 10:32:00,88,15
2018-02-18 10:40:00,58,7
2018-02-18 10:48:00,43,7
2018-02-18 10:56:00,57,7
2018-02-18 11:04:00,43,0
2018-02-18 11:12:00,43,14
2018-02-18 11:20:00,49,0
2018-02-18 11:28:00,28,7
2018-02-18 11:36:00,63,7
2018-02-18 11:44:00,62,21
2018-02-18 11:52:00,47,0
2018-02-18 12:00:00,27,0
2018-02-18 12:08:00,47,27
2018-02-18 12:16:00,0,13
2018-02-18 12:24:00,59,0
2018-02-18 12:32:00,64,13
2018-02-18 12:40:00,31,19
2018-02-18 12:48:00,49,18
2018-02-18 12:56:00,31,12
2018-02-18 13:04:00,12,0
2018-02-18 13:12:00,18,0
2018-02-18 13:20:00,24,6
2018-02-18 13:28:00,18,0
2018-02-18 13:36:00,35,12
2018-02-18 13:44:00,23,6
2018-02-18 13:52:00,52,0
2018-02-18 14:00:00,6,17
2018-02-18 14:08:00,34,6
2018-02-18 14:16:00,39,6
2018-02-18 14:24:00,33,11
2018-02-18 14:32:00,56,11
2018-02-18 14:40:00,39,0
2018-02-18 14:48:00,55,22
2018-02-18 14:56:00,44,11
2018-02-18 15:04:00,38,11
2018-02-18 15:12:00,70,0
2018-02-18 15:20:00,32,5
2018-02-18 15:28:00,27,11
2018-02-18 15:36:00,54,0
2018-02-18 15:44:00,59,0
2018-02-18 15:52:00,58,21
2018-02-18 16:00:00,68,0
2018-02-18 16:08:00,74,0
2018-02-18 16:16:00,37,5
2018-02-18 16:24:00,74,11
2018-02-18 16:32:00,21,5
2018-02-18 16:40:00,53,5
2018-02-18 16:48:00,21,5
2018-02-18 16:56:00,32,11
2018-02-18 17:04:00,42,0
2018-02-18 17:12:00,32,11
2018-02-18 17:20:00,85,16
2018-02-18 17:28:00,48,5
2018-02-18 17:36:00,37,5
2018-02-18 17:44:00,32,16
2018-02-18 17:52:00,32,5
2018-02-18 18:00:00,43,11
2018-02-18 18:08:00,49,5
2018-02-18 18:16:00,43,11
2018-02-18 18:24:00,33,11
2018-02-18 18:32:00,55,16
2018-02-18 18:40:00,33,6
2018-02-18 18:48:00,16,16
2018-02-18 18:56:00,44,28
2018-02-18 19:04:00,44,11
2018-02-18 19:12:00,39,0
2018-02-18 19:20:00,74,28
2018-02-18 19:28:00,56,23
2018-02-18 19:36:00,34,11
2018-02-18 19:44:00,45,6
2018-02-18 19:52:00,29,0
2018-02-18 20:00:00,52,6
2018-02-18 20:08:00,35,12
2018-02-18 20:16:00,30,6
2018-02-18 20:24:00,36,18
2018-02-18 20:32:00,54,18
2018-02-18 20:40:00,78,0
2018-02-18 20:48:00,37,0
2018-02-18 20:56:00,49,6
2018-02-18 21:04:00,38,13
2018-02-18 21:12:00,32,6
2018-02-18 21:20:00,45,6
2018-02-18 21:28:00,39,0
2018-02-18 21:36:00,59,13
2018-02-18 21:44:00,47,0
2018-02-18 21:52:00,61,7
2018-02-18 22:00:00,49,7
2018-02-18 22:08:00,35,21
2018-02-18 22:16:00,50,7
2018-02-18 22:24:00,37,15
2018-02-18 22:32:00,30,0
2018-02-18 22:40:00,53,15
2018-02-18 22:48:00,62,0
2018-02-18 22:56:00,55,24
2018-02-18 23:04:00,80,8
2018-02-18 23:12:00,57,0
2018-02-18 23:20:00,66,8
2018-02-18 23:28:00,42,8
2018-02-18 23:36:00,42,17
2018-02-18 23:44:00,51,17
2018-02-18 23:52:00,68,0
2018-02-19 00:00:00,26,9
2018-02-19 00:00:00,24,8
2018-02-19 00:08:00,48,40
2018-02-19 00:16:00,40,16
2018-02-19 00:24:00,89,32
2018-02-19 00:32:00,40,16
2018-02-19 00:40:00,80,32
2018-02-19 00:48:00,56,16
2018-02-19 00:56:00,32,32
2018-02-19 01:04:00,8,24
2018-02-19 01:12:00,24,16
2018-02-19 01:20:00,32,16
2018-02-19 01:28:00,70,16
2018-02-19 01:36:00,32,16
2018-02-19 01:44:00,55,8
2018-02-19 01:52:00,86,8
2018-02-19 02:00:00,63,8
2018-02-19 02:08:00,32,8
2018-02-19 02:16:00,24,0
2018-02-19 02:24:00,55,40
2018-02-19 02:32:00,80,32
2018-02-19 02:40:00,32,0
2018-02-19 02:48:00,24,40
2018-02-19 02:56:00,56,16
2018-02-19 03:04:00,40,16
2018-02-19 03:12:00,48,48
2018-02-19 03:20:00,89,16
2018-02-19 03:28:00,24,0
2018-02-19 03:36:00,98,24
2018-02-19 03:44:00,49,16
2018-02-19 03:52:00,41,0
2018-02-19 04:00:00,100,25
2018-02-19 04:08:00,67,0
2018-02-19 04:16:00,17,0
2018-02-19 04:24:00,51,25
2018-02-19 04:32:00,59,8
2018-02-19 04:40:00,51,17
2018-02-19 04:48:00,51,9
2018-02-19 04:56:00,68,0
2018-02-19 05:04:00,68,0
2018-02-19 05:12:00,77,9
2018-02-19 05:20:00,51,0
2018-02-19 05:28:00,50,17
2018-02-19 05:36:00,50,33
2018-02-19 05:44:00,91,8
2018-02-19 05:52:00,41,25
2018-02-19 06:00:00,56,32
2018-02-19 06:08:00,71,8
2018-02-19 06:16:00,39,8
2018-02-19 06:24:00,47,31
2018-02-19 06:32:00,69,23
2018-02-19 06:40:00,53,15
2018-02-19 06:48:00,30,15
2018-02-19 06:56:00,37,7
2018-02-19 07:04:00,29,21
2018-02-19 07:12:00,64,14
2018-02-19 07:20:00,70,21
2018-02-19 07:28:00,42,14
2018-02-19 07:36:00,21,0
2018-02-19 07:44:00,41,14
2018-02-19 07:52:00,20,20
2018-02-19 08:00:00,33,0
2018-02-19 08:08:00,33,13
2018-02-19 08:16:00,45,13
2018-02-19 08:24:00,26,6
2018-02-19 08:32:00,38,32
2018-02-19 08:40:00,57,0
2018-02-19 08:48:00,69,19
2018-02-19 08:56:00,81,12
2018-02-19 09:04:00,37,19
2018-02-19 09:12:00,43,18
2018-02-19 09:20:00,54,12
2018-02-19 09:28:00,24,12
2018-02-19 09:36:00,54,18
2018-02-19 09:44:00,47,0
2018-02-19 09:52:00,59,6
2018-02-19 10:00:00,59,18
2018-02-19 10:08:00,88,18
2018-02-19 10:16:00,46,23
2018-02-19 10:24:00,29,12
2018-02-19 10:32:00,52,17
2018-02-19 10:40:00,68,11
2018-02-19 10:48:00,28,28
2018-02-19 10:56:00,51,17
2018-02-19 11:04:00,67,11
2018-02-19 11:12:00,50,11
2018-02-19 11:20:00,27,11
2018-02-19 11:28:00,49,27
2018-02-19 11:36:00,38,0
2018-02-19 11:44:00,58,5
2018-02-19 11:52:00,47,10
2018-02-19 12:00:00,52,10
2018-02-19 12:08:00,52,5
2018-02-19 12:16:00,51,20
2018-02-19 12:24:00,50,15
2018-02-19 12:32:00,50,25
2018-02-19 12:40:00,63,19
2018-02-19 12:48:00,43,24
2018-02-19 12:56:00,58,19
2018-02-19 13:04:00,62,9
2018-02-19 13:12:00,47,5
2018-02-19 13:20:00,60,14
2018-02-19 13:28:00,55,5
2018-02-19 13:36:00,41,9
2018-02-19 13:44:00,45,9
2018-02-19 13:52:00,27,9
2018-02-19 14:00:00,40,13
2018-02-19 14:08:00,85,0
2018-02-19 14:16:00,26,13
2018-02-19 14:24:00,31,9
2018-02-19 14:32:00,74,17
2018-02-19 14:40:00,26,13
2018-02-19 14:48:00,39,17
2018-02-19 14:56:00,44,35
2018-02-19 15:04:00,48,22
2018-02-19 15:12:00,52,9
2018-02-19 15:20:00,48,22
2018-02-19 15:28:00,61,4
2018-02-19 15:36:00,39,17
2018-02-19 15:44:00,34,22
2018-02-19 15:52:00,60,4
2018-02-19 16:00:00,69,22
2018-02-19 16:08:00,43,9
2018-02-19 16:16:00,56,17
2018-02-19 16:24:00,91,17
2018-02-19 16:32:00,43,13
2018-02-19 16:40:00,78,4
2018-02-19 16:48:00,69,17
2018-02-19 16:56:00,52,9
2018-02-19 17:04:00,57,4
2018-02-19 17:12:00,48,4
2018-02-19 17:20:00,35,18
2018-02-19 17:28:00,40,22
2018-02-19 17:36:00,49,9
2018-02-19 17:44:00,54,9
2018-02-19 17:52:00,63,14
2018-02-19 18:00:00,23,18
2018-02-19 18:08:00,59,23
2018-02-19 18:16:00,55,9
2018-02-19 18:24:00,55,5
2018-02-19 18:32:00,74,32
2018-02-19 18:40:00,42,5
2018-02-19 18:48:00,47,5
2018-02-19 18:56:00,56,9
2018-02-19 19:04:00,66,19
2018-02-19 19:12:00,66,9
2018-02-19 19:20:00,62,10
2018-02-19 19:28:00,38,14
2018-02-19 19:36:00,38,5
2018-02-19 19:44:00,43,14
2018-02-19 19:52:00,29,10
2018-02-19 20:00:00,39,15
2018-02-19 20:08:00,70,25
2018-02-19 20:16:00,35,10
2018-02-19 20:24:00,66,10
2018-02-19 20:32:00,41,21
2018-02-19 20:40:00,41,20
2018-02-19 20:48:00,26,10
2018-02-19 20:56:00,74,21
2018-02-19 21:04:00,75,16
2018-02-19 21:12:00,75,5
2018-02-19 21:20:00,56,11
2018-02-19 21:28:00,22,34
2018-02-19 21:36:00,68,23
2018-02-19 21:44:00,17,12
2018-02-19 21:52:00,76,6
2018-02-19 22:00:00,60,18
2018-02-19 22:08:00,55,12
2018-02-19 22:16:00,81,6
2018-02-19 22:24:00,32,6
2018-02-19 22:32:00,52,13
2018-02-19 22:40:00,39,13
2018-02-19 22:48:00,40,7
2018-02-19 22:56:00,48,21
2018-02-19 23:04:00,42,14
2018-02-19 23:12:00,42,21
2018-02-19 23:20:00,79,7
2018-02-19 23:28:00,88,7
2018-02-19 23:36:00,15,15
2018-02-19 23:44:00,59,0
2018-02-19 23:52:00,52,7
2018-02-20 00:00:00,60,15
2018-02-20 00:00:00,56,14
2018-02-20 00:08:00,28,14
2018-02-20 00:16:00,35,7
2018-02-20 00:24:00,42,7
2018-02-20 00:32:00,42,0
2018-02-20 00:40:00,42,7
2018-02-20 00:48:00,28,14
2018-02-20 00:56:00,63,0
2018-02-20 01:04:00,42,14
2018-02-20 01:12:00,35,7
2018-02-20 01:20:00,56,14
2018-02-20 01:28:00,48,0
2018-02-20 01:36:00,21,7
2018-02-20 01:44:00,56,14
2018-02-20 01:52:00,63,0
2018-02-20 02:00:00,35,14
2018-02-20 02:08:00,28,0
2018-02-20 02:16:00,21,7
2018-02-20 02:24:00,43,7
2018-02-20 02:32:00,57,14
2018-02-20 02:40:00,80,29
2018-02-20 02:48:00,80,22
2018-02-20 02:56:00,73,0
2018-02-20 03:04:00,51,36
2018-02-20 03:12:00,59,29
2018-02-20 03:20:00,66,22
2018-02-20 03:28:00,44,29
2018-02-20 03:36:00,44,7
2018-02-20 03:44:00,23,0
2018-02-20 03:52:00,30,0
2018-02-20 04:00:00,38,8
2018-02-20 04:08:00,23,8
2018-02-20 04:16:00,70,16
2018-02-20 04:24:00,39,31
2018-02-20 04:32:00,31,8
2018-02-20 04:40:00,39,8
2018-02-20 04:48:00,40,8
2018-02-20 04:56:00,16,8
2018-02-20 05:04:00,40,16
2018-02-20 05:12:00,63,32
2018-02-20 05:20:00,32,0
2018-02-20 05:28:00,86,23
2018-02-20 05:36:00,23,16
2018-02-20 05:44:00,100,15
2018-02-20 05:52:00,76,30
2018-02-20 06:00:00,45,7
2018-02-20 06:08:00,7,29
2018-02-20 06:16:00,73,0
2018-02-20 06:24:00,22,14
2018-02-20 06:32:00,43,7
2018-02-20 06:40:00,50,7
2018-02-20 06:48:00,56,7
2018-02-20 06:56:00,41,7
2018-02-20 07:04:00,61,7
2018-02-20 07:12:00,40,7
2018-02-20 07:20:00,40,0
2018-02-20 07:28:00,65,13
2018-02-20 07:36:00,51,13
2018-02-20 07:44:00,44,0
2018-02-20 07:52:00,25,6
2018-02-20 08:00:00,55,12
2018-02-20 08:08:00,73,6
2018-02-20 08:16:00,48,6
2018-02-20 08:24:00,12,12
2018-02-20 08:32:00,66,12
2018-02-20 08:40:00,30,6
2018-02-20 08:48:00,47,12
2018-02-20 08:56:00,41,12
2018-02-20 09:04:00,35,17
2018-02-20 09:12:00,57,6
2018-02-20 09:20:00,40,23
2018-02-20 09:28:00,57,11
2018-02-20 09:36:00,50,6
2018-02-20 09:44:00,50,11
2018-02-20 09:52:00,50,17
2018-02-20 10:00:00,50,6
2018-02-20 10:08:00,60,16
2018-02-20 10:16:00,27,0
2018-02-20 10:24:00,49,5
2018-02-20 10:32:00,59,16
2018-02-20 10:40:00,58,21
2018-02-20 10:48:00,53,16
2018-02-20 10:56:00,32,0
2018-02-20 11:04:00,52,10
2018-02-20 11:12:00,10,10
2018-02-20 11:20:00,41,5
2018-02-20 11:28:00,10,15
2018-02-20 11:36:00,35,5
2018-02-20 11:44:00,54,10
2018-02-20 11:52:00,29,10
2018-02-20 12:00:00,58,0
2018-02-20 12:08:00,38,10
2018-02-20 12:16:00,47,9
2018-02-20 12:24:00,28,14
2018-02-20 12:32:00,41,23
2018-02-20 12:40:00,63,18
2018-02-20 12:48:00,49,0
2018-02-20 12:56:00,58,4
2018-02-20 13:04:00,44,22
2018-02-20 13:12:00,26,17
2018-02-20 13:20:00,21,9
2018-02-20 13:28:00,56,17
2018-02-20 13:36:00,25,33
2018-02-20 13:44:00,29,17
2018-02-20 13:52:00,49,12
2018-02-20 14:00:00,21,21
2018-02-20 14:08:00,65,4
2018-02-20 14:16:00,40,16
2018-02-20 14:24:00,40,0
2018-02-20 14:32:00,60,8
2018-02-20 14:40:00,48,16
2018-02-20 14:48:00,40,24
2018-02-20 14:56:00,52,12
2018-02-20 15:04:00,52,12
2018-02-20 15:12:00,28,20
2018-02-20 15:20:00,48,16
2018-02-20 15:28:00,72,20
2018-02-20 15:36:00,48,16
2018-02-20 15:44:00,52,16
2018-02-20 15:52:00,48,12
2018-02-20 16:00:00,44,8
2018-02-20 16:08:00,52,8
2018-02-20 16:16:00,68,28
2018-02-20 16:24:00,60,20
2018-02-20 16:32:00,36,20
2018-02-20 16:40:00,36,12
2018-02-20 16:48:00,40,20
2018-02-20 16:56:00,61,0
2018-02-20 17:04:00,53,4
2018-02-20 17:12:00,49,16
2018-02-20 17:20:00,66,8
2018-02-20 17:28:00,91,17
2018-02-20 17:36:00,29,12
2018-02-20 17:44:00,50,8
2018-02-20 17:52:00,71,4
2018-02-20 18:00:00,59,13
2018-02-20 18:08:00,56,13
2018-02-20 18:16:00,38,13
2018-02-20 18:24:00,81,17
2018-02-20 18:32:00,34,17
2018-02-20 18:40:00,56,13
2018-02-20 18:48:00,73,0
2018-02-20 18:56:00,44,13
2018-02-20 19:04:00,44,18
2018-02-20 19:12:00,44,22
2018-02-20 19:20:00,44,0
2018-02-20 19:28:00,70,9
2018-02-20 19:36:00,35,4
2018-02-20 19:44:00,35,4
2018-02-20 19:52:00,48,13
2018-02-20 20:00:00,54,13
2018-02-20 20:08:00,27,14
2018-02-20 20:16:00,42,32
2018-02-20 20:24:00,65,5
2018-02-20 20:32:00,72,14
2018-02-20 20:40:00,73,23
2018-02-20 20:48:00,38,9
2018-02-20 20:56:00,78,15
2018-02-20 21:04:00,44,25
2018-02-20 21:12:00,60,5
2018-02-20 21:20:00,45,5
2018-02-20 21:28:00,41,31
2018-02-20 21:36:00,55,10
2018-02-20 21:44:00,77,15
2018-02-20 21:52:00,91,5
2018-02-20 22:00:00,66,16
2018-02-20 22:08:00,68,6
2018-02-20 22:16:00,80,23
2018-02-20 22:24:00,65,18
2018-02-20 22:32:00,78,12
2018-02-20 22:40:00,43,6
2018-02-20 22:48:00,50,0
2018-02-20 22:56:00,51,19
2018-02-20 23:04:00,33,26
2018-02-20 23:12:00,60,13
2018-02-20 23:20:00,74,20
2018-02-20 23:28:00,27,14
2018-02-20 23:36:00,69,21
2018-02-20 23:44:00,63,42
2018-02-20 23:52:00,42,0
2018-02-21 00:00:00,99,21
2018-02-21 00:00:00,100,21
2018-02-21 00:08:00,50,14
2018-02-21 00:16:00,50,0
2018-02-21 00:24:00,36,0
2018-02-21 00:32:00,50,7
2018-02-21 00:40:00,50,14
