date,bitcoin,btc,etherium,etc,ripple,xrp,btcoin cash,bcc,eos.io,eos,litecoin,ltc,cardano,ada,str,iota,miota,tron,trx,tether usd,usd tether,usdt
2018-04-29 11:44:00,45,1,0,0,38,9,0,0,0,35,17,17,0,18,0,30,0,0,0,0,0,0
2018-04-29 11:52:00,51,4,0,0,10,0,0,0,0,0,0,0,19,0,0,90,0,18,18,0,0,0
2018-04-29 12:00:00,59,3,0,31,0,18,0,0,0,12,17,0,0,0,0,30,0,0,0,0,0,0
2018-04-29 12:08:00,42,5,0,0,38,19,0,0,0,12,17,0,19,18,0,30,0,0,0,0,0,0
2018-04-29 12:16:00,55,1,0,31,9,9,0,31,0,46,0,0,38,0,59,0,0,0,0,0,0,40
2018-04-29 12:24:00,50,8,0,63,9,0,0,0,0,58,34,0,0,0,0,0,0,0,18,0,0,0
2018-04-29 12:32:00,54,1,0,0,28,9,0,0,0,0,50,0,0,0,0,0,0,18,36,0,0,0
2018-04-29 12:40:00,55,0,0,0,19,0,0,0,0,34,33,0,37,18,0,29,0,0,0,0,0,40
2018-04-29 12:48:00,40,2,0,0,27,9,0,0,0,66,32,0,0,17,56,0,0,0,0,0,0,0
2018-04-29 12:56:00,71,1,0,59,45,0,0,0,0,55,32,0,0,0,0,0,0,0,0,0,0,0
2018-04-29 13:04:00,68,2,0,30,18,0,0,0,0,55,16,0,0,52,0,28,0,0,17,0,0,0
2018-04-29 13:12:00,42,7,30,0,43,0,0,0,0,21,31,0,0,17,0,27,0,0,17,0,0,0
2018-04-29 13:20:00,55,5,30,29,26,8,0,0,0,11,15,0,0,0,0,27,0,0,17,0,0,0
2018-04-29 13:28:00,53,2,30,29,17,17,0,0,0,32,61,0,0,0,0,54,0,65,17,0,0,0
2018-04-29 13:36:00,36,1,0,0,17,17,0,28,0,31,61,0,0,0,0,0,0,32,0,0,0,0
2018-04-29 13:44:00,52,4,0,28,34,0,0,0,0,21,30,15,0,16,0,0,0,16,0,0,0,0
2018-04-29 13:52:00,52,2,0,28,25,8,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
2018-04-29 14:00:00,54,5,0,27,33,8,0,0,0,50,15,14,16,31,51,26,0,15,0,0,0,0
2018-04-29 14:08:00,40,2,0,0,41,8,0,0,0,40,43,0,0,0,0,26,0,31,0,0,0,0
2018-04-29 14:16:00,65,1,0,27,16,8,0,27,0,41,15,0,0,0,0,26,0,16,0,0,0,0
2018-04-29 14:24:00,60,6,0,27,16,8,0,0,0,49,29,0,0,0,50,0,0,15,16,0,0,0
2018-04-29 14:32:00,35,0,0,0,32,16,0,0,0,0,14,0,16,16,0,51,0,15,0,0,0,0
2018-04-29 14:40:00,51,1,0,0,24,8,0,0,0,30,14,14,0,16,0,25,0,46,16,0,0,0
2018-04-29 14:48:00,52,0,0,26,24,23,0,0,0,29,0,0,16,0,50,25,0,0,46,0,0,0
2018-04-29 14:56:00,52,2,0,0,24,0,0,0,0,39,14,0,16,15,0,0,0,0,15,0,0,0
2018-04-29 15:04:00,38,1,0,26,0,8,0,0,0,20,14,0,0,0,100,0,0,0,16,0,0,0
2018-04-29 15:12:00,41,2,0,0,24,8,0,0,0,30,57,0,0,15,0,25,0,15,0,0,0,69
2018-04-29 15:20:00,51,0,0,26,40,8,0,0,0,49,0,14,0,0,0,0,0,46,16,0,0,34
2018-04-29 15:28:00,56,1,0,0,32,0,0,26,0,10,28,0,0,0,0,25,0,0,0,0,0,0
2018-04-29 15:36:00,49,1,28,26,8,0,0,26,0,58,14,14,0,0,0,50,0,15,46,0,0,0
2018-04-29 15:44:00,44,4,0,0,32,0,0,0,0,20,29,0,0,0,50,0,0,30,0,0,0,0
2018-04-29 15:52:00,49,0,0,26,8,8,0,0,0,19,42,0,0,46,0,0,0,15,0,0,0,0
2018-04-29 16:00:00,44,1,0,52,8,8,0,0,0,10,28,0,0,30,0,25,0,15,0,0,0,0
2018-04-29 16:08:00,59,1,0,0,0,0,0,0,0,29,28,14,0,0,50,25,0,30,0,0,0,0
2018-04-29 16:16:00,50,2,0,26,24,8,0,0,0,29,56,28,0,0,0,0,0,30,15,0,0,0
2018-04-29 16:24:00,45,0,28,52,16,15,0,0,0,39,14,0,16,0,0,0,0,15,15,0,0,0
2018-04-29 16:32:00,42,2,0,0,8,8,0,0,0,30,29,0,0,15,0,51,0,0,16,0,0,0
2018-04-29 16:40:00,52,4,0,0,24,0,0,26,0,29,14,0,0,0,50,0,0,45,46,0,0,0
2018-04-29 16:48:00,65,1,27,52,16,0,0,0,0,29,28,0,0,15,0,25,0,15,0,0,0,34
2018-04-29 16:56:00,55,3,0,0,15,15,0,26,0,29,0,0,16,15,0,0,0,29,15,0,0,0
2018-04-29 17:04:00,44,3,0,26,8,8,0,0,0,0,42,0,0,0,0,25,0,45,0,0,0,0
2018-04-29 17:12:00,50,3,0,0,24,0,0,0,0,29,14,0,0,0,0,0,0,0,15,0,0,0
2018-04-29 17:20:00,36,4,0,0,24,15,0,0,0,10,28,14,0,0,0,100,0,15,0,0,0,0
2018-04-29 17:28:00,58,2,0,0,24,0,0,0,0,0,14,14,0,0,0,25,0,15,0,0,0,0
2018-04-29 17:36:00,46,0,0,26,40,0,0,0,0,20,14,0,0,15,50,50,0,30,31,0,0,0
2018-04-29 17:44:00,45,1,0,0,16,0,0,0,0,10,42,0,0,0,0,0,0,15,0,0,0,0
2018-04-29 17:52:00,51,4,0,26,32,23,0,0,0,10,28,0,16,0,49,0,0,15,0,0,0,0
2018-04-29 18:00:00,48,3,0,53,8,8,0,0,0,20,57,14,16,15,0,0,0,15,0,0,0,0
2018-04-29 18:08:00,50,2,0,53,24,8,0,0,0,30,29,0,0,15,0,25,0,30,0,0,0,0
2018-04-29 18:16:00,40,2,0,0,33,8,0,0,0,0,73,0,16,16,0,26,0,15,16,0,0,0
2018-04-29 18:24:00,40,2,0,27,33,0,0,0,0,10,29,0,0,0,0,52,0,0,16,0,0,0
2018-04-29 18:32:00,44,1,0,0,8,0,0,0,0,20,59,0,0,0,0,26,0,16,0,0,0,0
2018-04-29 18:40:00,44,0,0,0,41,0,0,0,0,20,44,15,0,0,0,0,0,15,16,0,0,0
2018-04-29 18:48:00,60,3,0,0,8,0,0,0,0,20,29,0,0,0,0,26,0,47,32,0,0,0
2018-04-29 18:56:00,38,0,0,0,8,0,0,0,0,20,29,0,0,0,0,0,0,0,0,0,0,0
2018-04-29 19:04:00,37,2,0,0,8,0,0,0,0,0,15,0,0,16,0,53,0,0,16,0,0,0
2018-04-29 19:12:00,36,1,0,0,17,0,0,0,0,31,15,0,0,0,0,53,0,32,0,0,0,0
2018-04-29 19:20:00,58,1,0,0,17,0,0,0,0,32,77,0,0,0,0,27,28,16,17,0,0,0
2018-04-29 19:28:00,43,2,0,0,35,8,0,0,0,21,15,0,0,17,0,0,0,0,0,0,0,0
2018-04-29 19:36:00,53,0,0,0,17,17,0,0,0,43,31,0,0,17,54,0,0,33,17,0,0,0
2018-04-29 19:44:00,42,1,0,0,26,8,0,0,0,11,46,0,0,17,0,27,0,16,0,0,0,0
2018-04-29 19:52:00,43,1,30,29,17,17,0,0,0,21,15,0,0,17,0,0,0,33,17,0,0,0
2018-04-29 20:00:00,47,4,0,0,18,9,0,0,0,44,0,0,18,17,0,28,0,51,52,0,0,0
2018-04-29 20:08:00,62,3,0,0,27,0,0,0,0,34,81,16,0,0,0,0,0,0,35,0,0,39
2018-04-29 20:16:00,54,4,0,61,37,9,0,0,0,23,49,16,0,0,58,0,0,17,0,0,0,0
2018-04-29 20:24:00,47,4,0,0,28,0,0,32,0,12,51,0,19,0,59,60,0,18,55,0,0,0
2018-04-29 20:32:00,52,0,0,0,9,18,0,0,0,45,33,0,0,0,58,0,0,0,18,0,0,0
2018-04-29 20:40:00,36,0,0,0,19,9,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0
2018-04-29 20:48:00,56,1,34,0,38,0,0,0,0,35,34,0,19,0,0,30,0,18,0,0,0,0
2018-04-29 20:56:00,49,4,0,0,20,39,0,0,0,12,18,0,0,19,0,0,0,0,0,0,0,0
2018-04-29 21:04:00,60,3,0,0,20,10,0,0,0,0,36,18,40,0,0,0,0,0,39,0,0,0
2018-04-29 21:12:00,59,0,0,34,31,10,0,35,0,13,37,0,21,20,0,0,0,39,0,0,0,0
2018-04-29 21:20:00,59,1,0,69,42,10,0,35,0,26,37,0,0,20,0,33,0,20,0,0,0,0
2018-04-29 21:28:00,62,3,37,0,32,0,0,36,0,39,38,19,0,0,0,0,0,20,0,0,0,0
2018-04-29 21:36:00,55,2,0,0,44,21,0,0,0,27,59,0,0,0,0,69,0,42,43,0,0,0
2018-04-29 21:44:00,64,2,0,0,45,11,0,0,0,41,40,0,0,0,0,0,0,0,22,0,0,0
2018-04-29 21:52:00,57,6,0,0,69,89,0,0,0,14,41,0,23,22,0,0,0,0,0,0,0,0
2018-04-29 22:00:00,100,2,0,77,35,11,0,0,0,29,42,0,70,67,0,74,0,0,23,0,0,0
2018-04-29 22:08:00,80,2,0,39,59,11,0,0,0,0,84,0,71,91,0,74,0,67,69,0,0,51
2018-04-29 22:16:00,51,5,0,40,0,0,0,0,0,15,0,0,0,46,0,38,0,0,0,0,0,0
2018-04-29 22:24:00,56,2,0,0,49,0,0,0,0,15,43,0,0,23,0,0,0,23,24,0,0,0
2018-04-29 22:32:00,62,0,0,0,25,0,0,0,0,31,45,0,0,48,0,0,0,71,24,0,0,0
2018-04-29 22:40:00,68,0,0,41,0,0,0,0,0,31,67,0,0,24,0,0,0,0,0,0,0,0
2018-04-29 22:48:00,56,4,0,0,38,12,0,0,0,16,45,22,0,0,0,0,0,48,0,0,0,0
2018-04-29 22:56:00,67,4,0,0,25,25,0,0,0,16,23,0,0,24,0,0,0,48,49,0,0,0
2018-04-29 23:04:00,77,2,0,85,39,0,0,0,0,32,23,0,0,50,0,0,0,0,0,0,0,0
2018-04-29 23:12:00,65,7,0,43,39,25,0,0,0,48,70,0,26,25,0,0,0,25,0,0,0,0
2018-04-29 23:20:00,56,0,46,43,0,0,0,0,0,16,47,0,0,50,0,0,0,0,0,0,0,0
2018-04-29 23:28:00,78,2,0,87,13,0,0,0,0,32,47,0,0,0,0,0,0,100,0,0,0,0
2018-04-29 23:36:00,76,4,0,0,39,0,0,0,0,65,47,0,0,0,0,0,0,0,26,0,0,0
2018-04-29 23:44:00,71,0,0,0,39,0,0,0,0,16,23,23,0,0,0,41,0,25,0,0,0,0
2018-04-29 23:52:00,59,0,0,0,0,25,0,0,0,32,70,0,26,0,0,0,0,0,0,0,0,0
2018-04-30 00:00:00,68,0,0,44,0,13,0,0,0,0,0,0,0,25,83,0,0,25,0,0,0,57
2018-04-30 00:00:00,60,0,0,24,0,13,0,0,0,0,0,0,0,21,28,0,0,16,0,0,0,55
2018-04-30 00:08:00,62,3,0,25,39,0,0,0,0,81,65,0,0,67,0,34,0,17,0,0,0,0
2018-04-30 00:16:00,62,0,0,0,38,13,0,0,0,20,42,0,22,22,0,0,0,0,0,0,0,0
2018-04-30 00:24:00,57,0,0,24,62,0,0,0,0,39,62,41,0,43,27,33,0,0,49,0,0,0
2018-04-30 00:32:00,71,3,0,24,99,26,0,0,0,19,21,20,0,21,0,0,0,0,0,0,0,0
2018-04-30 00:40:00,48,6,0,24,25,0,0,0,0,78,41,0,0,0,0,0,0,0,0,0,0,0
2018-04-30 00:48:00,52,3,25,24,61,0,0,47,0,0,41,0,21,42,0,32,0,16,0,0,0,0
2018-04-30 00:56:00,60,0,0,0,24,0,0,0,0,57,20,20,21,84,0,0,0,16,0,0,0,0
2018-04-30 01:04:00,58,0,0,0,24,13,0,0,0,38,61,0,0,42,0,0,0,16,0,0,0,0
2018-04-30 01:12:00,67,2,0,23,0,0,0,46,0,19,0,0,0,42,0,0,0,32,47,0,0,0
2018-04-30 01:20:00,54,2,0,46,12,0,0,0,0,0,0,0,0,21,0,0,0,16,47,0,0,0
2018-04-30 01:28:00,65,3,24,0,36,25,0,0,0,57,100,0,0,0,0,32,0,0,16,0,0,100
2018-04-30 01:36:00,48,3,0,47,36,0,0,0,0,19,0,0,21,0,26,0,0,0,0,0,0,0
2018-04-30 01:44:00,59,11,0,0,24,25,0,0,0,38,60,0,0,0,0,31,0,32,0,0,0,0
2018-04-30 01:52:00,49,2,0,46,12,12,0,0,0,19,20,0,0,41,0,0,0,16,15,0,0,0
2018-04-30 02:00:00,65,3,0,0,48,0,0,0,0,19,20,0,0,21,0,0,0,16,0,0,0,0
2018-04-30 02:08:00,64,5,24,46,36,0,0,0,0,57,0,0,0,0,0,32,0,0,16,0,0,0
2018-04-30 02:16:00,70,0,24,0,12,37,0,0,0,0,40,0,0,0,0,0,0,32,16,0,0,0
2018-04-30 02:24:00,61,3,0,0,12,50,0,0,0,0,41,0,21,0,0,0,0,32,48,0,0,0
2018-04-30 02:32:00,64,2,0,47,36,12,0,0,0,95,0,20,21,21,0,0,0,16,0,0,0,0
2018-04-30 02:40:00,64,3,0,48,37,13,0,0,0,39,41,0,0,0,0,33,0,16,0,0,0,52
2018-04-30 02:48:00,70,5,25,0,0,25,0,0,0,0,21,40,0,21,0,32,0,0,0,0,0,0
2018-04-30 02:56:00,65,3,25,0,37,0,0,0,0,59,42,0,0,21,0,0,0,0,0,0,0,0
2018-04-30 03:04:00,66,2,0,24,49,0,0,0,0,19,41,0,0,21,0,0,0,82,0,0,0,0
2018-04-30 03:12:00,56,3,0,0,63,0,0,49,0,80,0,0,0,44,28,0,0,50,50,0,0,0
2018-04-30 03:20:00,81,0,0,24,0,26,0,0,0,39,42,21,0,22,28,0,0,100,16,0,0,0
2018-04-30 03:28:00,46,7,0,0,26,13,0,0,0,80,21,0,0,44,0,67,0,0,0,0,0,53
2018-04-30 03:36:00,65,5,0,25,13,0,0,0,0,20,43,0,0,0,0,34,0,17,34,0,0,0
2018-04-30 03:44:00,79,8,0,0,39,0,0,0,0,41,0,0,0,45,28,0,0,52,0,0,0,0
2018-04-30 03:52:00,64,5,0,0,26,0,0,100,0,61,22,0,0,45,0,0,0,35,0,0,0,0
2018-04-30 04:00:00,52,5,0,0,26,0,0,0,0,20,43,0,23,45,29,0,0,52,0,0,0,0
2018-04-30 04:08:00,67,7,0,100,39,27,0,0,0,41,22,21,0,67,0,0,0,17,34,0,0,0
2018-04-30 04:16:00,61,2,0,0,13,13,0,50,0,41,22,0,0,22,0,0,0,17,0,0,0,0
2018-04-30 04:24:00,50,2,0,0,52,0,0,50,0,0,22,0,22,22,57,34,0,34,17,0,0,0
2018-04-30 04:32:00,51,5,0,0,38,13,0,49,0,20,21,0,0,0,0,0,0,51,0,0,0,0
2018-04-30 04:40:00,63,2,0,0,13,13,0,0,0,20,43,21,22,66,0,34,0,0,33,0,0,0
2018-04-30 04:48:00,64,3,26,0,38,13,0,0,0,40,63,0,0,22,28,0,0,34,50,0,0,0
2018-04-30 04:56:00,66,11,0,24,50,39,0,48,0,59,0,0,22,0,82,0,0,33,33,0,0,0
2018-04-30 05:04:00,66,5,0,0,100,13,0,48,0,79,0,41,0,43,0,33,0,33,16,0,0,0
2018-04-30 05:12:00,100,8,0,0,49,25,0,0,0,39,82,0,21,0,27,64,0,0,0,0,0,0
2018-04-30 05:20:00,52,2,0,0,24,13,0,0,0,19,20,0,0,21,27,64,0,49,0,0,0,0
2018-04-30 05:28:00,60,6,24,23,24,0,0,92,0,37,40,20,0,0,26,0,0,0,47,0,0,0
2018-04-30 05:36:00,60,5,24,23,36,12,0,46,0,0,20,19,0,61,0,31,0,0,0,0,0,0
2018-04-30 05:44:00,43,4,0,0,23,24,0,0,0,72,38,0,0,0,25,0,0,45,0,0,0,0
2018-04-30 05:52:00,74,0,0,22,69,12,0,0,0,54,19,0,0,20,25,0,0,31,15,0,0,48
2018-04-30 06:00:00,61,4,0,0,34,12,0,43,0,0,56,18,0,0,25,30,0,0,15,0,0,0
2018-04-30 06:08:00,44,1,0,0,54,0,0,0,0,51,0,18,0,0,0,29,0,14,0,0,0,0
2018-04-30 06:16:00,48,4,0,0,22,11,0,0,0,51,91,0,0,0,0,0,0,29,0,0,0,0
2018-04-30 06:24:00,56,4,22,0,0,22,0,41,0,68,0,0,0,19,0,28,0,14,0,0,0,45
2018-04-30 06:32:00,80,1,0,0,21,11,0,0,0,50,18,17,0,0,0,0,0,28,14,0,0,0
2018-04-30 06:40:00,63,3,0,20,11,0,0,41,0,17,0,17,0,18,23,0,0,0,14,0,0,0
2018-04-30 06:48:00,53,3,0,20,41,0,0,0,0,16,17,17,0,0,0,0,0,27,0,0,0,0
2018-04-30 06:56:00,44,3,0,40,31,11,0,0,0,16,17,0,0,18,45,54,0,14,0,0,0,0
2018-04-30 07:04:00,56,3,0,39,50,21,0,0,0,47,17,0,17,0,22,0,0,13,13,0,0,0
2018-04-30 07:12:00,51,7,0,0,30,0,0,78,0,32,0,33,18,17,22,0,0,0,26,0,0,0
2018-04-30 07:20:00,58,5,0,39,60,21,0,77,0,63,0,0,0,17,22,79,0,13,13,0,0,42
2018-04-30 07:28:00,33,3,0,0,20,0,0,38,0,0,16,16,0,0,43,0,27,39,13,0,0,0
2018-04-30 07:36:00,43,3,0,0,50,41,0,38,0,31,0,0,17,0,22,0,0,40,65,0,0,0
2018-04-30 07:44:00,50,4,0,38,39,10,0,0,0,62,33,16,0,0,0,52,0,13,0,0,0,0
2018-04-30 07:52:00,48,5,20,0,79,31,0,0,0,31,0,0,17,17,0,0,0,53,0,0,0,0
2018-04-30 08:00:00,95,4,19,0,87,20,0,37,0,30,16,32,34,100,21,25,0,13,0,0,0,0
2018-04-30 08:08:00,45,0,0,19,19,0,0,0,0,30,16,0,17,0,0,25,0,0,0,0,0,0
2018-04-30 08:16:00,62,2,19,0,29,0,0,0,0,45,16,0,0,0,0,25,0,38,25,0,0,0
2018-04-30 08:24:00,47,2,0,18,38,0,0,36,0,15,16,0,16,49,0,0,0,0,25,0,0,0
2018-04-30 08:32:00,55,6,19,18,28,20,0,73,0,74,16,31,0,0,42,25,0,13,0,0,0,0
2018-04-30 08:40:00,52,2,0,0,38,10,0,0,0,74,31,15,16,81,21,0,0,0,12,0,0,0
2018-04-30 08:48:00,65,2,0,0,47,0,0,72,0,59,0,15,0,0,21,49,0,0,12,0,0,0
2018-04-30 08:56:00,46,2,0,72,28,0,0,0,0,15,31,0,0,0,21,0,0,37,37,0,0,0
2018-04-30 09:04:00,46,4,0,0,56,10,0,36,0,30,16,0,0,0,0,25,0,12,12,0,0,0
2018-04-30 09:12:00,43,4,0,18,9,0,0,0,0,0,15,0,0,0,20,24,0,0,0,0,0,0
2018-04-30 09:20:00,65,4,19,36,37,19,0,0,0,29,0,15,0,0,20,0,0,12,0,0,0,0
2018-04-30 09:28:00,48,6,0,18,28,9,0,0,0,29,15,0,16,0,20,24,0,12,0,0,0,0
2018-04-30 09:36:00,45,2,0,18,37,0,0,0,0,14,15,0,0,32,0,48,0,12,12,0,0,0
2018-04-30 09:44:00,53,2,0,17,72,9,0,70,0,28,30,0,16,16,60,71,0,0,0,0,0,0
2018-04-30 09:52:00,60,6,0,35,64,0,0,70,0,100,15,15,16,0,100,48,0,0,24,0,0,0
2018-04-30 10:00:00,51,5,18,35,45,19,0,35,0,43,0,0,16,16,20,24,0,12,0,0,0,0
2018-04-30 10:08:00,50,4,18,18,36,0,0,0,0,29,15,0,0,16,20,24,0,24,12,0,0,0
2018-04-30 10:16:00,56,2,0,53,18,9,0,0,0,71,45,0,16,0,40,24,0,24,24,0,0,0
2018-04-30 10:24:00,70,5,18,17,53,18,0,0,0,42,0,0,0,0,20,0,0,0,12,0,0,0
2018-04-30 10:32:00,60,1,0,17,18,37,0,0,0,56,30,0,16,15,59,71,0,24,0,0,0,0
2018-04-30 10:40:00,59,3,0,0,18,18,0,34,0,14,15,0,0,30,19,0,0,35,12,0,0,0
2018-04-30 10:48:00,65,3,0,16,25,0,0,33,0,40,0,0,0,0,0,22,0,0,0,0,0,0
2018-04-30 10:56:00,47,1,0,66,17,0,0,33,0,40,0,0,0,0,38,22,0,23,22,0,0,0
2018-04-30 11:04:00,51,3,0,49,42,26,0,0,0,40,0,28,0,0,37,0,0,11,22,0,0,0
2018-04-30 11:12:00,61,2,0,0,8,9,0,0,0,13,14,0,0,0,18,22,0,44,22,0,0,0
2018-04-30 11:20:00,51,3,0,31,49,0,0,0,0,38,14,0,0,14,0,21,0,22,11,0,0,0
2018-04-30 11:28:00,55,2,0,46,24,8,0,31,0,38,40,0,0,14,35,63,0,43,31,0,0,0
2018-04-30 11:36:00,47,3,0,0,16,0,0,0,0,13,40,0,28,27,0,63,0,11,21,0,0,0
2018-04-30 11:44:00,50,4,0,15,39,24,0,30,0,37,13,13,14,0,17,41,0,21,10,0,0,33
2018-04-30 11:52:00,54,1,0,45,15,8,0,59,0,12,39,0,0,27,0,0,0,10,0,0,0,32
2018-04-30 12:00:00,39,3,0,15,39,8,0,0,0,61,0,0,0,0,0,20,21,10,10,0,0,0
2018-04-30 12:08:00,46,1,0,15,31,16,0,0,0,24,0,25,0,26,17,20,0,31,60,0,0,0
2018-04-30 12:16:00,48,2,0,0,38,0,0,0,0,47,38,12,0,13,0,0,0,10,10,0,0,0
2018-04-30 12:24:00,54,5,0,44,30,8,0,0,0,24,13,0,26,39,0,0,0,50,29,0,0,0
2018-04-30 12:32:00,60,1,0,14,44,15,0,28,0,46,61,24,13,25,16,39,0,39,10,0,0,0
2018-04-30 12:40:00,58,6,0,14,44,30,0,0,0,46,24,0,0,0,0,19,0,10,29,0,0,0
2018-04-30 12:48:00,43,4,0,41,50,37,0,27,0,33,47,0,0,24,31,19,0,38,28,0,0,0
2018-04-30 12:56:00,58,5,0,27,7,22,0,54,0,11,24,0,0,12,0,0,0,28,28,0,0,0
2018-04-30 13:04:00,75,2,0,41,14,29,0,27,0,0,47,0,0,12,31,19,0,19,0,0,0,0
2018-04-30 13:12:00,47,3,0,13,55,7,0,0,0,22,57,11,24,36,15,0,0,18,27,0,0,29
2018-04-30 13:20:00,56,4,14,13,14,7,0,0,0,11,46,0,0,24,0,18,0,27,27,0,0,0
2018-04-30 13:28:00,51,3,0,27,21,0,0,0,0,22,23,0,12,24,15,18,0,9,27,0,0,0
2018-04-30 13:36:00,52,8,0,26,74,28,0,26,0,21,34,11,0,0,0,0,0,27,35,0,0,0
2018-04-30 13:44:00,63,4,13,26,27,14,0,26,0,31,45,11,0,12,0,18,0,0,17,0,0,0
2018-04-30 13:52:00,67,3,14,0,54,14,0,26,0,21,0,11,0,12,15,18,19,27,9,0,0,0
2018-04-30 14:00:00,43,3,0,39,40,7,0,0,0,53,0,0,46,12,44,18,0,0,17,0,0,0
2018-04-30 14:08:00,61,5,0,13,27,14,0,26,0,32,34,0,0,12,15,0,0,18,9,0,0,0
2018-04-30 14:16:00,64,4,0,0,33,14,0,0,0,10,33,11,0,0,44,17,0,18,26,0,0,0
2018-04-30 14:24:00,70,2,13,39,80,48,0,26,0,21,22,11,0,34,58,0,0,0,26,0,0,0
2018-04-30 14:32:00,57,4,0,13,40,21,0,0,0,31,11,0,0,0,15,0,0,27,9,0,0,0
2018-04-30 14:40:00,58,1,0,38,46,7,0,25,0,10,44,0,0,45,29,34,0,17,9,0,0,0
2018-04-30 14:48:00,60,3,0,63,39,14,0,25,0,21,76,11,0,0,0,0,0,17,26,0,0,0
2018-04-30 14:56:00,66,3,0,26,33,7,0,26,0,42,44,0,0,0,15,35,0,18,26,0,0,28
2018-04-30 15:04:00,54,4,0,0,7,14,0,52,0,32,0,11,0,0,0,0,0,27,0,0,0,0
2018-04-30 15:12:00,70,2,0,26,46,14,0,0,0,0,33,11,11,46,0,17,0,9,35,0,0,0
2018-04-30 15:20:00,52,1,13,0,13,7,0,0,0,10,11,0,0,11,0,18,0,35,9,0,0,0
2018-04-30 15:28:00,51,4,0,13,53,21,0,0,0,21,0,0,0,46,0,0,0,35,26,0,0,28
2018-04-30 15:36:00,48,2,0,52,53,21,0,0,0,21,11,0,0,0,0,0,0,0,35,0,0,0
2018-04-30 15:44:00,65,6,0,0,40,7,0,26,0,32,45,11,0,0,15,18,0,9,53,0,0,28
2018-04-30 15:52:00,63,2,0,13,53,0,0,25,0,31,77,0,11,0,15,0,0,9,17,0,0,0
2018-04-30 16:00:00,59,5,0,13,41,14,0,26,0,22,11,11,0,0,15,0,0,18,27,0,0,0
2018-04-30 16:08:00,56,1,0,0,27,7,0,0,0,11,11,11,0,12,15,0,0,45,18,0,0,28
2018-04-30 16:16:00,60,2,0,0,47,0,0,0,0,53,0,11,0,35,15,18,0,45,18,0,0,0
2018-04-30 16:24:00,61,2,0,27,42,0,0,0,0,11,0,0,12,24,31,55,0,9,27,0,0,0
2018-04-30 16:32:00,53,4,0,14,56,14,0,27,0,11,23,0,0,0,0,0,0,37,18,0,0,0
2018-04-30 16:40:00,84,2,0,27,14,0,0,0,0,33,34,11,0,0,46,18,0,27,18,0,0,0
2018-04-30 16:48:00,52,4,0,13,27,14,0,0,0,43,11,0,0,12,15,0,0,9,9,0,0,0
2018-04-30 16:56:00,57,1,0,40,34,14,0,26,0,43,11,0,0,12,0,36,0,18,9,0,0,0
2018-04-30 17:04:00,52,2,14,13,41,0,0,26,0,11,23,0,0,0,15,0,0,9,9,0,0,0
2018-04-30 17:12:00,46,3,0,26,41,0,0,26,0,0,34,11,24,0,15,18,0,18,62,0,0,0
2018-04-30 17:20:00,62,3,14,0,14,7,0,0,0,44,47,0,12,0,15,37,0,9,27,0,0,0
2018-04-30 17:28:00,54,2,0,0,28,7,0,0,0,22,58,0,0,0,15,0,0,37,37,0,0,0
2018-04-30 17:36:00,70,2,0,27,14,0,0,27,0,0,35,0,0,0,47,0,0,28,28,0,0,0
2018-04-30 17:44:00,53,1,14,0,49,7,0,54,0,33,12,35,0,0,0,0,0,28,18,0,0,0
2018-04-30 17:52:00,53,4,14,14,35,0,0,27,0,11,24,0,0,25,47,0,0,19,9,0,0,30
2018-04-30 18:00:00,49,5,14,14,42,7,0,27,0,11,35,0,12,24,0,19,0,38,28,0,0,30
2018-04-30 18:08:00,48,4,0,0,42,15,0,27,0,22,47,0,12,0,0,0,0,38,9,0,0,0
2018-04-30 18:16:00,52,4,0,28,50,22,0,0,0,23,12,0,12,12,16,0,0,10,9,0,0,0
2018-04-30 18:24:00,55,0,15,14,43,7,0,28,0,11,12,0,25,25,16,0,0,29,85,0,0,0
2018-04-30 18:32:00,66,1,0,0,44,7,0,0,0,11,0,12,0,0,16,19,0,19,38,0,0,0
2018-04-30 18:40:00,53,3,0,0,58,7,0,84,0,0,24,24,0,12,16,0,0,0,28,0,0,0
2018-04-30 18:48:00,53,2,0,14,29,15,0,28,0,11,36,12,13,13,16,38,0,19,19,0,0,0
2018-04-30 18:56:00,54,3,0,28,29,7,0,28,0,11,48,0,0,12,48,19,0,19,57,0,0,0
2018-04-30 19:04:00,49,2,15,14,37,0,0,86,0,59,37,12,0,0,16,0,0,0,10,0,0,0
2018-04-30 19:12:00,48,3,15,0,38,16,0,0,0,48,25,0,0,13,17,100,0,30,30,0,0,0
2018-04-30 19:20:00,47,5,0,0,23,16,0,29,0,24,13,12,0,0,50,20,0,0,20,0,0,0
2018-04-30 19:28:00,52,3,0,29,30,24,0,0,13,0,25,0,26,0,34,0,0,10,30,0,0,0
2018-04-30 19:36:00,70,4,0,29,46,0,0,58,0,12,13,0,0,13,50,0,0,20,10,0,0,0
2018-04-30 19:44:00,60,1,33,0,33,8,0,32,0,26,27,0,0,14,18,0,0,22,21,0,0,0
2018-04-30 19:52:00,59,0,0,31,32,16,0,0,0,38,0,0,0,0,0,21,0,21,42,0,0,0
2018-04-30 20:00:00,65,1,0,15,16,8,0,0,0,37,13,0,0,0,0,0,0,21,10,0,0,0
